ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
836422.BJ,20240607,4.91,5.04,4.9,4.94,4.8,0.14,2.9167,3770.91,1865.139
836422.BJ,20240606,5.03,5.08,4.79,4.8,5.07,-0.27,-5.3254,5088.45,2491.632
836422.BJ,20240605,5.19,5.2,5.05,5.07,5.16,-0.09,-1.7442,1650.01,841.505
836422.BJ,20240604,5.22,5.25,5.12,5.16,5.24,-0.08,-1.5267,2504.41,1294.861
836422.BJ,20240603,5.41,5.41,5.22,5.24,5.36,-0.12,-2.2388,1650.76,869.796
836422.BJ,20240531,5.34,5.38,5.27,5.36,5.34,0.02,0.3745,1707.89,908.152
836422.BJ,20240530,5.39,5.45,5.34,5.34,5.44,-0.1,-1.8382,2273.1,1224.046
836422.BJ,20240529,5.58,5.58,5.4,5.44,5.49,-0.05,-0.9107,2801.39,1524.691
836422.BJ,20240528,5.45,5.55,5.44,5.49,5.45,0.04,0.7339,1828.64,1006.329
836422.BJ,20240527,5.43,5.5,5.37,5.45,5.53,-0.08,-1.4467,3338.5,1813.428
836422.BJ,20240524,5.5,5.71,5.5,5.53,5.56,-0.03,-0.5396,4392.62,2460.215
836422.BJ,20240523,5.68,5.84,5.55,5.76,5.59,0.17,3.0411,8236.08,4738.364
836422.BJ,20240522,5.5,5.6,5.5,5.59,5.5,0.09,1.6364,1832.08,1017.5
836422.BJ,20240521,5.5,5.6,5.5,5.5,5.58,-0.08,-1.4337,2059.01,1144.063
836422.BJ,20240520,5.63,5.63,5.57,5.58,5.58,0.0,0.0,1794.71,1004.307
836422.BJ,20240517,5.51,5.59,5.51,5.58,5.53,0.05,0.9042,2510.61,1394.915
836422.BJ,20240516,5.55,5.63,5.51,5.53,5.55,-0.02,-0.3604,2967.94,1645.971
836422.BJ,20240515,5.57,5.59,5.49,5.55,5.59,-0.04,-0.7156,3149.92,1747.955
836422.BJ,20240514,5.61,5.68,5.59,5.59,5.65,-0.06,-1.0619,2514.67,1416.17
836422.BJ,20240513,5.66,5.78,5.48,5.65,5.77,-0.12,-2.0797,5181.35,2923.79
836422.BJ,20240510,5.79,5.93,5.74,5.77,5.78,-0.01,-0.173,4924.54,2876.049
836422.BJ,20240509,5.69,5.84,5.69,5.78,5.7,0.08,1.4035,2616.11,1508.848
836422.BJ,20240508,5.82,5.88,5.7,5.7,5.76,-0.06,-1.0417,4968.72,2885.271
836422.BJ,20240507,5.84,5.84,5.72,5.76,5.81,-0.05,-0.8606,4469.96,2577.168
836422.BJ,20240506,5.85,5.89,5.73,5.81,5.76,0.05,0.8681,5041.99,2927.13
836422.BJ,20240430,5.6,5.86,5.6,5.76,5.63,0.13,2.3091,4858.62,2792.047
836422.BJ,20240429,5.56,5.68,5.45,5.63,5.53,0.1,1.8083,4352.04,2433.874
836422.BJ,20240426,5.49,5.58,5.43,5.53,5.49,0.04,0.7286,3493.66,1928.744
836422.BJ,20240425,5.45,5.52,5.4,5.49,5.49,0.0,0.0,2055.42,1129.578
836422.BJ,20240424,5.46,5.5,5.37,5.49,5.46,0.03,0.5495,2774.68,1518.528
836422.BJ,20240423,5.35,5.46,5.34,5.46,5.41,0.05,0.9242,2805.44,1520.15
836422.BJ,20240422,5.36,5.48,5.35,5.41,5.37,0.04,0.7449,1676.21,905.421
836422.BJ,20240419,5.41,5.44,5.28,5.37,5.45,-0.08,-1.4679,3320.08,1786.205
836422.BJ,20240418,5.47,5.54,5.4,5.45,5.47,-0.02,-0.3656,5013.88,2755.349
836422.BJ,20240417,5.38,5.57,5.22,5.47,5.16,0.31,6.0078,6627.35,3611.308
836422.BJ,20240416,5.58,5.63,5.08,5.16,5.63,-0.47,-8.3481,6317.32,3354.288
836422.BJ,20240415,6.06,6.06,5.62,5.63,6.05,-0.42,-6.9421,9288.81,5398.461
836422.BJ,20240412,6.11,6.13,6.0,6.05,6.08,-0.03,-0.4934,5024.58,3050.255
836422.BJ,20240411,6.15,6.17,6.07,6.08,6.21,-0.13,-2.0934,8494.07,5196.328
836422.BJ,20240410,6.11,6.38,6.1,6.21,6.14,0.07,1.1401,15473.3,9712.355
836422.BJ,20240409,6.11,6.18,6.07,6.14,6.14,0.0,0.0,5786.4,3544.584
836422.BJ,20240408,6.2,6.39,6.04,6.14,6.19,-0.05,-0.8078,10420.78,6431.921
836422.BJ,20240403,6.12,6.22,6.1,6.19,6.14,0.05,0.8143,5414.03,3336.941
836422.BJ,20240402,6.2,6.26,6.14,6.14,6.2,-0.06,-0.9677,6435.36,3982.455
836422.BJ,20240401,6.2,6.27,6.14,6.2,6.14,0.06,0.9772,7580.49,4697.85
836422.BJ,20240329,6.16,6.27,6.11,6.14,6.25,-0.11,-1.76,8439.34,5218.052
836422.BJ,20240328,6.15,6.38,6.02,6.25,6.39,-0.14,-2.1909,22386.82,13770.594
836422.BJ,20240327,6.12,6.89,6.12,6.39,6.13,0.26,4.2414,27373.54,18099.459
