ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
301421.SZ,20240607,48.77,53.0,47.78,51.1,50.0,1.1,2.2,83928.45,427477.899
301421.SZ,20240606,50.0,52.5,48.42,50.0,48.38,1.62,3.3485,83073.25,418232.604
301421.SZ,20240605,47.62,50.88,47.62,48.38,48.36,0.02,0.0414,59948.87,296603.135
301421.SZ,20240604,51.45,52.5,47.6,48.36,52.88,-4.52,-8.5477,82914.77,409760.183
301421.SZ,20240603,50.0,53.68,49.5,52.88,51.1,1.78,3.4834,87555.07,454280.838
301421.SZ,20240531,49.91,51.64,48.91,51.1,50.97,0.13,0.2551,87913.85,441915.339
301421.SZ,20240530,47.3,52.77,47.1,50.97,48.1,2.87,5.9667,103133.08,512724.212
301421.SZ,20240529,45.45,49.65,45.45,48.4,46.31,2.09,4.5131,83882.5,402232.357
301421.SZ,20240528,46.3,49.28,46.25,46.31,47.32,-1.01,-2.1344,89683.49,424538.436
301421.SZ,20240527,41.55,48.56,40.21,47.32,41.9,5.42,12.9356,99647.25,446168.2
301421.SZ,20240524,43.31,43.38,41.5,41.9,43.87,-1.97,-4.4905,38948.5,164768.739
301421.SZ,20240523,43.17,45.45,43.17,43.87,43.58,0.29,0.6654,60778.15,269242.923
301421.SZ,20240522,42.78,44.16,42.35,43.58,43.23,0.35,0.8096,39732.83,172146.272
301421.SZ,20240521,42.32,43.88,41.58,43.23,42.5,0.73,1.7176,37828.6,162100.709
301421.SZ,20240520,42.23,43.18,42.04,42.5,42.7,-0.2,-0.4684,30746.77,130744.532
301421.SZ,20240517,40.55,42.77,40.1,42.7,40.85,1.85,4.5288,39926.2,167274.469
301421.SZ,20240516,40.8,41.48,40.62,40.85,40.8,0.05,0.1225,25128.05,103036.069
301421.SZ,20240515,40.26,42.36,39.3,40.8,40.18,0.62,1.5431,37925.54,156805.861
301421.SZ,20240514,40.18,41.4,40.1,40.18,39.62,0.56,1.4134,28056.43,114049.585
301421.SZ,20240513,40.76,41.2,39.58,39.62,42.25,-2.63,-6.2249,33556.14,134854.666
301421.SZ,20240510,43.94,44.29,42.13,42.25,44.56,-2.31,-5.184,38911.43,166657.09
301421.SZ,20240509,43.51,45.5,43.31,44.56,44.12,0.44,0.9973,54881.53,242548.365
301421.SZ,20240508,42.25,45.5,41.89,44.12,42.62,1.5,3.5195,61633.23,270686.265
301421.SZ,20240507,42.1,43.09,42.1,42.62,42.36,0.26,0.6138,22072.61,94136.904
301421.SZ,20240506,42.74,42.85,42.06,42.36,41.71,0.65,1.5584,21143.81,89629.724
301421.SZ,20240430,42.98,43.16,41.5,41.71,42.84,-1.13,-2.6377,31572.86,132814.991
301421.SZ,20240429,41.02,43.86,40.8,42.84,40.06,2.78,6.9396,52106.93,220123.794
301421.SZ,20240426,39.36,40.67,39.36,40.06,39.62,0.44,1.1106,32620.95,131199.983
301421.SZ,20240425,39.55,40.5,39.38,39.62,39.95,-0.33,-0.826,30783.31,123001.69
301421.SZ,20240424,39.27,40.3,38.61,39.95,39.14,0.81,2.0695,38317.94,151540.442
301421.SZ,20240423,39.08,39.96,38.67,39.14,38.51,0.63,1.6359,38535.91,151071.683
301421.SZ,20240422,38.6,39.99,37.65,38.51,40.95,-2.44,-5.9585,49414.55,189880.15
301421.SZ,20240419,37.92,44.49,37.17,40.95,37.55,3.4,9.0546,64911.39,263658.651
301421.SZ,20240418,37.4,38.54,36.9,37.55,37.77,-0.22,-0.5825,25158.82,95081.307
301421.SZ,20240417,34.99,37.85,34.81,37.77,34.27,3.5,10.213,33996.41,125467.877
301421.SZ,20240416,38.3,38.7,34.22,34.27,37.98,-3.71,-9.7683,34689.18,123193.125
301421.SZ,20240415,40.35,41.34,37.14,37.98,40.67,-2.69,-6.6142,30542.81,118551.102
301421.SZ,20240412,40.65,41.49,40.34,40.67,40.61,0.06,0.1477,16884.68,69119.641
301421.SZ,20240411,40.8,41.76,40.51,40.61,41.2,-0.59,-1.432,21455.13,88268.846
301421.SZ,20240410,43.61,43.99,40.61,41.2,43.31,-2.11,-4.8719,24126.94,100751.24
301421.SZ,20240409,42.79,43.34,42.2,43.31,42.44,0.87,2.05,16845.43,72193.612
301421.SZ,20240408,43.76,44.81,41.8,42.44,43.75,-1.31,-2.9943,25165.73,108182.6
301421.SZ,20240403,45.31,45.96,43.28,43.75,45.17,-1.42,-3.1437,25393.87,112224.179
301421.SZ,20240402,46.53,46.55,44.76,45.17,46.6,-1.43,-3.0687,26638.84,120874.751
301421.SZ,20240401,45.75,47.07,45.0,46.6,45.57,1.03,2.2603,26213.88,121671.963
301421.SZ,20240329,44.91,45.83,44.16,45.57,45.07,0.5,1.1094,22088.26,99564.791
301421.SZ,20240328,44.26,45.95,43.9,45.07,44.16,0.91,2.0607,32285.82,145793.127
301421.SZ,20240327,48.31,48.31,43.68,44.16,48.59,-4.43,-9.1171,40631.64,184027.517
301421.SZ,20240326,50.6,51.97,47.67,48.59,51.5,-2.91,-5.6505,45914.81,227032.7
301421.SZ,20240325,51.0,54.45,50.5,51.5,51.82,-0.32,-0.6175,46882.03,247539.104
301421.SZ,20240322,52.79,53.71,51.81,51.82,52.83,-1.01,-1.9118,35234.39,185606.752
301421.SZ,20240321,53.41,54.15,52.5,52.83,55.05,-2.22,-4.0327,51845.55,275727.52
301421.SZ,20240320,53.0,56.98,51.93,55.05,52.79,2.26,4.2811,82576.47,450437.052
301421.SZ,20240319,50.28,52.88,49.81,52.79,50.49,2.3,4.5554,66412.25,343234.77
301421.SZ,20240318,50.16,50.5,49.58,50.49,49.75,0.74,1.4874,35634.87,178671.529
301421.SZ,20240315,49.0,49.77,48.48,49.75,49.18,0.57,1.159,25304.52,124539.184
301421.SZ,20240314,49.36,50.48,48.62,49.18,50.08,-0.9,-1.7971,34516.91,170607.123
301421.SZ,20240313,49.49,51.1,49.1,50.08,49.41,0.67,1.356,46520.34,232470.517
301421.SZ,20240312,50.38,50.67,48.58,49.41,48.72,0.69,1.4163,40530.31,200204.073
301421.SZ,20240311,47.7,48.87,47.04,48.72,48.41,0.31,0.6404,30971.73,148581.105
301421.SZ,20240308,47.37,49.0,46.7,48.41,47.88,0.53,1.1069,34622.96,165904.331
301421.SZ,20240307,49.64,50.65,47.82,47.88,48.41,-0.53,-1.0948,41029.01,202096.2
301421.SZ,20240306,48.5,49.19,47.37,48.41,49.2,-0.79,-1.6057,37224.41,179554.449
301421.SZ,20240305,48.91,51.18,48.15,49.2,49.56,-0.36,-0.7264,52011.95,257890.301
301421.SZ,20240304,49.78,50.7,48.68,49.56,50.84,-1.28,-2.5177,48161.29,239017.259
301421.SZ,20240301,48.96,52.14,48.96,50.84,48.56,2.28,4.6952,66498.94,334349.731
301421.SZ,20240229,45.0,49.79,45.0,48.56,44.84,3.72,8.2962,60398.83,291055.341
301421.SZ,20240228,50.58,51.2,44.77,44.84,50.73,-5.89,-11.6105,60817.71,293373.791
301421.SZ,20240227,48.2,50.9,48.18,50.73,48.72,2.01,4.1256,42476.04,210593.734
301421.SZ,20240226,47.9,50.67,47.83,48.72,48.28,0.44,0.9114,46826.09,230139.786
301421.SZ,20240223,47.47,48.65,47.0,48.28,47.97,0.31,0.6462,54401.75,260217.157
301421.SZ,20240222,43.98,48.66,43.6,47.97,44.6,3.37,7.5561,61946.61,289237.894
301421.SZ,20240221,42.0,46.58,41.45,44.6,42.72,1.88,4.4007,44582.69,196297.034
301421.SZ,20240220,42.01,43.48,40.71,42.72,42.74,-0.02,-0.0468,28140.26,119465.737
301421.SZ,20240219,40.5,43.19,40.0,42.74,40.34,2.4,5.9494,35049.06,145940.679
301421.SZ,20240208,36.13,40.6,35.19,40.34,35.47,4.87,13.7299,35801.56,136519.803
301421.SZ,20240207,37.27,38.87,34.69,35.47,37.6,-2.13,-5.6649,30964.05,114512.766
301421.SZ,20240206,34.0,38.88,32.9,37.6,34.57,3.03,8.7648,32676.3,117319.213
301421.SZ,20240205,40.29,40.5,34.0,34.57,40.63,-6.06,-14.9151,29144.65,104976.813
301421.SZ,20240202,43.0,44.39,38.93,40.63,42.8,-2.17,-5.0701,22193.03,92773.066
301421.SZ,20240201,42.59,44.11,42.0,42.8,43.0,-0.2,-0.4651,16145.0,69695.288
301421.SZ,20240131,45.6,46.36,43.0,43.0,46.14,-3.14,-6.8054,20033.89,88773.494
301421.SZ,20240130,47.94,48.19,45.92,46.14,48.4,-2.26,-4.6694,14419.93,67742.563
301421.SZ,20240129,49.84,50.79,48.25,48.4,49.4,-1.0,-2.0243,18324.67,90588.855
301421.SZ,20240126,50.15,51.36,49.4,49.4,50.36,-0.96,-1.9063,23786.31,119451.613
301421.SZ,20240125,48.3,50.67,47.9,50.36,48.75,1.61,3.3026,20253.1,100747.16
301421.SZ,20240124,49.28,49.8,46.72,48.75,49.24,-0.49,-0.9951,22967.29,110478.716
301421.SZ,20240123,49.1,50.2,48.48,49.24,48.91,0.33,0.6747,14819.1,73128.417
301421.SZ,20240122,52.0,52.31,48.39,48.91,52.0,-3.09,-5.9423,17804.4,89706.023
301421.SZ,20240119,53.59,54.39,52.0,52.0,53.61,-1.61,-3.0032,13781.75,73071.174
301421.SZ,20240118,52.49,53.79,51.75,53.61,53.0,0.61,1.1509,16244.49,85503.055
301421.SZ,20240117,55.88,55.9,53.0,53.0,55.82,-2.82,-5.052,15469.83,83695.884
301421.SZ,20240116,55.89,56.27,54.72,55.82,56.66,-0.84,-1.4825,16311.51,90362.78
301421.SZ,20240115,56.19,58.49,55.4,56.66,55.4,1.26,2.2744,22358.07,127083.314
301421.SZ,20240112,56.44,56.7,55.18,55.4,56.71,-1.31,-2.31,13013.31,72664.207
301421.SZ,20240111,54.81,57.18,54.6,56.71,54.92,1.79,3.2593,18495.69,103790.334
301421.SZ,20240110,56.81,56.85,54.31,54.92,56.85,-1.93,-3.3949,16610.5,91684.412
301421.SZ,20240109,57.08,58.16,56.16,56.85,56.71,0.14,0.2469,16266.36,93065.898
301421.SZ,20240108,58.5,58.5,56.51,56.71,58.31,-1.6,-2.744,13485.98,77247.866
301421.SZ,20240105,60.0,60.34,57.78,58.31,60.2,-1.89,-3.1395,23739.2,139560.218
301421.SZ,20240104,62.0,62.28,60.2,60.2,63.0,-2.8,-4.4444,26356.59,160568.402
301421.SZ,20240103,61.7,64.78,61.53,63.0,61.9,1.1,1.7771,38225.13,240818.633
301421.SZ,20240102,63.1,64.0,61.49,61.9,62.43,-0.53,-0.849,25603.18,160259.352
301421.SZ,20231229,61.04,63.18,61.04,62.43,61.02,1.41,2.3107,22944.04,143594.858
301421.SZ,20231228,60.0,61.9,59.1,61.02,60.56,0.46,0.7596,26027.71,158417.848
301421.SZ,20231227,58.11,61.2,58.11,60.56,58.59,1.97,3.3623,26302.0,158010.156
301421.SZ,20231226,62.6,62.7,58.28,58.59,62.74,-4.15,-6.6146,30183.94,179506.094
301421.SZ,20231225,62.8,64.56,61.69,62.74,62.98,-0.24,-0.3811,22584.1,142460.63
301421.SZ,20231222,65.99,67.54,61.6,62.98,66.66,-3.68,-5.5206,39658.51,257787.418
301421.SZ,20231221,65.1,66.77,64.6,66.66,66.82,-0.16,-0.2394,41021.6,269036.815
301421.SZ,20231220,64.39,68.5,63.9,66.82,63.94,2.88,4.5042,60132.64,399924.016
301421.SZ,20231219,61.84,64.17,61.84,63.94,61.85,2.09,3.3791,28209.76,178984.842
301421.SZ,20231218,63.0,63.22,61.5,61.85,63.75,-1.9,-2.9804,16976.18,105695.056
301421.SZ,20231215,62.3,64.58,62.3,63.75,61.91,1.84,2.9721,31714.46,200763.822
301421.SZ,20231214,62.69,62.98,61.52,61.91,62.54,-0.63,-1.0074,17532.97,108862.172
301421.SZ,20231213,63.86,64.0,61.95,62.54,63.86,-1.32,-2.067,20916.33,131569.58
301421.SZ,20231212,63.74,64.96,63.1,63.86,63.82,0.04,0.0627,25835.39,165504.593
301421.SZ,20231211,62.0,64.22,61.88,63.82,62.92,0.9,1.4304,26822.41,170039.167
301421.SZ,20231208,60.41,63.5,60.4,62.92,60.7,2.22,3.6573,37706.55,235488.354
301421.SZ,20231207,61.54,62.39,60.5,60.7,61.72,-1.02,-1.6526,23288.19,142775.208
301421.SZ,20231206,62.87,63.5,60.78,61.72,63.02,-1.3,-2.0628,28108.88,173978.617
301421.SZ,20231205,63.18,63.98,62.0,63.02,63.8,-0.78,-1.2226,23450.41,147835.041
301421.SZ,20231204,63.7,64.37,63.1,63.8,63.6,0.2,0.3145,22594.05,144075.141
301421.SZ,20231201,62.85,63.87,62.5,63.6,63.11,0.49,0.7764,23227.21,147157.008
301421.SZ,20231130,67.2,67.51,62.7,63.11,67.81,-4.7,-6.9311,45985.62,295504.538
301421.SZ,20231129,67.66,68.89,66.72,67.81,68.02,-0.21,-0.3087,37018.51,250795.585
301421.SZ,20231128,68.7,69.48,67.31,68.02,69.91,-1.89,-2.7035,46792.16,319702.913
301421.SZ,20231127,64.29,70.2,64.19,69.91,65.07,4.84,7.4381,72715.69,495903.928
301421.SZ,20231124,64.83,66.29,64.15,65.07,65.42,-0.35,-0.535,30676.79,199812.375
301421.SZ,20231123,64.22,65.98,64.01,65.42,64.21,1.21,1.8844,29086.68,189119.673
301421.SZ,20231122,66.4,67.23,64.21,64.21,67.0,-2.79,-4.1642,39753.3,260470.087
301421.SZ,20231121,71.37,72.0,66.5,67.0,71.59,-4.59,-6.4115,65787.44,451059.575
301421.SZ,20231120,71.0,72.5,70.11,71.59,71.18,0.41,0.576,52409.35,374131.919
301421.SZ,20231117,69.8,72.99,69.65,71.18,70.84,0.34,0.48,61807.16,442673.422
301421.SZ,20231116,68.68,73.0,68.1,70.84,69.03,1.81,2.622,78934.81,560211.339
301421.SZ,20231115,72.82,72.9,68.89,69.03,72.89,-3.86,-5.2957,68918.27,482027.512
301421.SZ,20231114,71.0,75.0,70.01,72.89,73.46,-0.57,-0.7759,61447.78,445512.678
301421.SZ,20231113,71.68,74.44,71.68,73.46,71.19,2.27,3.1887,59422.55,432950.82
301421.SZ,20231110,74.0,75.5,70.28,71.19,73.46,-2.27,-3.0901,72693.64,529770.525
301421.SZ,20231109,77.8,82.28,73.34,73.46,78.28,-4.82,-6.1574,98163.04,761340.462
301421.SZ,20231108,74.45,80.0,74.45,78.28,76.4,1.88,2.4607,102304.77,786340.688
301421.SZ,20231107,71.98,81.99,71.56,76.4,71.98,4.42,6.1406,126296.42,977037.508
301421.SZ,20231106,70.17,73.99,69.1,71.98,71.1,0.88,1.2377,86305.88,616353.285
301421.SZ,20231103,67.8,74.35,67.3,71.1,69.2,1.9,2.7457,93494.6,668064.716
301421.SZ,20231102,66.71,72.98,64.68,69.2,68.33,0.87,1.2732,97988.98,673448.742
301421.SZ,20231101,68.98,71.5,67.0,68.33,71.81,-3.48,-4.8461,87978.29,602926.101
301421.SZ,20231031,62.9,76.2,62.5,71.81,64.17,7.64,11.9059,129794.1,894851.846
301421.SZ,20231030,61.15,65.63,60.6,64.17,63.7,0.47,0.7378,96980.83,617461.636
301421.SZ,20231027,56.59,66.66,56.51,63.7,56.47,7.23,12.8033,102925.43,626231.939
301421.SZ,20231026,56.63,57.22,55.4,56.47,57.84,-1.37,-2.3686,33821.01,190457.651
301421.SZ,20231025,57.02,57.89,56.07,57.84,58.85,-1.01,-1.7162,50623.74,288528.248
301421.SZ,20231024,56.8,58.95,55.67,58.85,56.29,2.56,4.5479,44903.33,259399.175
301421.SZ,20231023,58.13,58.39,55.18,56.29,58.68,-2.39,-4.0729,39322.62,221503.435
301421.SZ,20231020,60.0,61.61,58.68,58.68,61.3,-2.62,-4.2741,52841.44,315208.289
301421.SZ,20231019,58.02,63.6,57.0,61.3,58.64,2.66,4.5362,81578.52,501449.897
301421.SZ,20231018,60.31,62.5,58.56,58.64,58.38,0.26,0.4454,42947.22,258300.475
301421.SZ,20231017,60.8,60.81,57.66,58.38,61.75,-3.37,-5.4575,45856.52,270464.628
301421.SZ,20231016,64.0,64.63,61.5,61.75,65.85,-4.1,-6.2263,50357.65,315408.863
301421.SZ,20231013,61.32,65.88,60.6,65.85,61.9,3.95,6.3813,68218.07,430001.226
301421.SZ,20231012,65.3,66.4,61.72,61.9,66.1,-4.2,-6.354,60930.6,382104.238
301421.SZ,20231011,63.0,67.86,62.62,66.1,63.99,2.11,3.2974,68593.54,449701.803
301421.SZ,20231010,61.88,67.87,61.53,63.99,62.1,1.89,3.0435,74584.84,484225.881
301421.SZ,20231009,61.3,63.5,61.0,62.1,62.58,-0.48,-0.767,40832.37,255304.669
301421.SZ,20230928,62.06,63.55,60.13,62.58,61.12,1.46,2.3887,59963.83,372044.539
301421.SZ,20230927,62.0,62.48,60.58,61.12,62.97,-1.85,-2.9379,47531.94,293197.777
301421.SZ,20230926,64.4,65.46,61.75,62.97,66.91,-3.94,-5.8885,73143.45,461402.001
301421.SZ,20230925,64.7,68.86,64.2,66.91,64.38,2.53,3.9298,82677.97,551366.339
301421.SZ,20230922,64.2,65.1,63.06,64.38,64.9,-0.52,-0.8012,50109.27,322075.06
301421.SZ,20230921,65.8,66.78,64.18,64.9,66.17,-1.27,-1.9193,51668.02,338293.165
301421.SZ,20230920,68.07,68.77,65.8,66.17,68.8,-2.63,-3.8227,67725.76,452548.144
301421.SZ,20230919,76.63,76.87,68.5,68.8,76.7,-7.9,-10.2999,91545.22,653255.134
301421.SZ,20230918,75.55,80.2,74.5,76.7,76.88,-0.18,-0.2341,84160.72,650702.05
301421.SZ,20230915,80.0,80.0,73.84,76.88,80.69,-3.81,-4.7218,88165.23,676128.514
301421.SZ,20230914,83.0,84.36,77.2,80.69,83.65,-2.96,-3.5386,96024.47,768331.145
301421.SZ,20230913,82.0,88.49,80.9,83.65,81.81,1.84,2.2491,126203.49,1071429.693
301421.SZ,20230912,73.1,82.88,72.55,81.81,75.8,6.01,7.9288,110728.51,858663.173
301421.SZ,20230911,77.82,81.66,73.57,75.8,80.74,-4.94,-6.1184,100599.39,774454.175
301421.SZ,20230908,80.0,86.0,80.0,80.74,78.2,2.54,3.2481,124139.83,1027345.73
301421.SZ,20230907,85.99,87.0,78.0,78.2,92.2,-14.0,-15.1844,130842.43,1080251.442
301421.SZ,20230906,77.0,96.32,74.56,92.2,80.27,11.93,14.8623,172208.4,1461224.919
301421.SZ,20230905,72.7,83.34,72.01,80.27,72.7,7.57,10.4127,152000.75,1184438.164
301421.SZ,20230904,75.6,75.6,68.52,72.7,74.0,-1.3,-1.7568,126130.01,894721.685
301421.SZ,20230901,79.0,80.44,72.7,74.0,82.2,-8.2,-9.9757,143140.82,1100637.375
301421.SZ,20230831,69.9,84.98,69.49,82.2,72.0,10.2,14.1667,167180.51,1306906.181
301421.SZ,20230830,69.35,78.08,67.5,72.0,67.45,4.55,6.7457,170228.24,1225423.11
301421.SZ,20230829,55.01,75.0,54.6,67.45,59.3,8.15,13.7437,184756.41,1222934.981
301421.SZ,20230828,70.0,78.01,59.02,59.3,53.92,5.38,9.9777,194171.99,1341567.49
301421.SZ,20230825,61.94,63.66,53.88,53.92,63.8,-9.88,-15.4859,147983.27,851377.192
301421.SZ,20230824,50.0,67.98,50.0,63.8,52.29,11.51,22.0119,188783.49,1149692.731
301421.SZ,20230823,60.0,70.43,52.22,52.29,29.38,22.91,77.9782,201382.63,1211987.286
