ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
002616.SZ,20240607,4.32,4.53,4.32,4.49,4.26,0.23,5.3991,125124.0,55209.379
002616.SZ,20240606,4.45,4.47,4.19,4.26,4.46,-0.2,-4.4843,141046.0,60772.111
002616.SZ,20240605,4.6,4.6,4.45,4.46,4.6,-0.14,-3.0435,71451.0,32235.707
002616.SZ,20240604,4.63,4.63,4.46,4.6,4.62,-0.02,-0.4329,89045.4,40529.503
002616.SZ,20240603,4.76,4.76,4.58,4.62,4.72,-0.1,-2.1186,106631.0,49443.298
002616.SZ,20240531,4.78,4.82,4.69,4.72,4.81,-0.09,-1.8711,108830.0,51540.626
002616.SZ,20240530,4.91,4.95,4.77,4.81,4.92,-0.11,-2.2358,114704.0,55336.212
002616.SZ,20240529,4.92,4.97,4.77,4.92,4.96,-0.04,-0.8065,120878.25,59174.763
002616.SZ,20240528,4.83,5.04,4.81,4.96,4.9,0.06,1.2245,195699.25,97118.115
002616.SZ,20240527,4.96,5.01,4.82,4.9,4.93,-0.03,-0.6085,136630.0,66819.981
002616.SZ,20240524,4.78,4.98,4.77,4.93,4.78,0.15,3.1381,188734.0,92998.192
002616.SZ,20240523,4.9,4.91,4.75,4.78,4.91,-0.13,-2.6477,110174.0,52974.156
002616.SZ,20240522,4.92,4.97,4.89,4.91,4.92,-0.01,-0.2033,94924.0,46721.178
002616.SZ,20240521,5.0,5.0,4.88,4.92,5.01,-0.09,-1.7964,113174.0,55603.815
002616.SZ,20240520,4.93,5.05,4.89,5.01,4.93,0.08,1.6227,175363.09,87185.166
002616.SZ,20240517,4.92,5.02,4.87,4.93,4.87,0.06,1.232,151069.0,74658.69
002616.SZ,20240516,4.86,4.96,4.86,4.87,4.92,-0.05,-1.0163,138596.04,67904.486
002616.SZ,20240515,5.08,5.09,4.89,4.92,5.1,-0.18,-3.5294,227318.96,112709.423
002616.SZ,20240514,5.2,5.28,5.06,5.1,5.3,-0.2,-3.7736,355369.35,181964.824
002616.SZ,20240513,5.36,5.54,5.16,5.3,5.36,-0.06,-1.1194,423514.0,227660.51
002616.SZ,20240510,5.15,5.55,5.06,5.36,5.14,0.22,4.2802,451332.2,241767.364
002616.SZ,20240509,5.29,5.44,5.18,5.24,5.41,-0.17,-3.1423,295304.26,155650.264
002616.SZ,20240508,5.0,5.65,4.88,5.41,5.18,0.23,4.4402,518593.39,275070.642
