ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
833075.BJ,20240607,10.29,10.37,10.1,10.14,10.14,0.0,0.0,1045.87,1066.062
833075.BJ,20240606,10.29,10.39,10.01,10.14,10.3,-0.16,-1.5534,3689.39,3750.124
833075.BJ,20240605,10.29,10.48,10.24,10.3,10.35,-0.05,-0.4831,2791.06,2887.963
833075.BJ,20240604,10.55,10.56,10.3,10.35,10.54,-0.19,-1.8027,1932.67,2004.367
833075.BJ,20240603,10.71,10.75,10.43,10.54,10.75,-0.21,-1.9535,1706.37,1809.145
833075.BJ,20240531,10.53,10.75,10.48,10.75,10.58,0.17,1.6068,2295.5,2452.152
833075.BJ,20240530,10.52,10.63,10.36,10.58,10.58,0.0,0.0,3477.73,3636.859
833075.BJ,20240529,10.68,10.74,10.5,10.58,10.58,0.0,0.0,1313.56,1394.664
833075.BJ,20240528,10.69,10.93,10.56,10.58,10.68,-0.1,-0.9363,3620.15,3891.106
833075.BJ,20240527,11.03,11.03,10.61,10.68,10.9,-0.22,-2.0183,3630.57,3899.562
833075.BJ,20240524,10.71,11.18,10.63,10.9,10.89,0.01,0.0918,9101.32,9920.344
833075.BJ,20240523,10.33,10.98,10.03,10.89,10.23,0.66,6.4516,17364.47,18697.307
833075.BJ,20240522,10.14,10.49,10.13,10.23,10.1,0.13,1.2871,3552.33,3632.489
833075.BJ,20240521,10.49,10.61,10.43,10.56,10.48,0.08,0.7634,2589.34,2725.556
833075.BJ,20240520,10.68,10.69,10.4,10.48,10.65,-0.17,-1.5962,3076.53,3230.921
833075.BJ,20240517,10.65,10.68,10.57,10.65,10.62,0.03,0.2825,1436.39,1525.144
833075.BJ,20240516,10.71,10.71,10.58,10.62,10.59,0.03,0.2833,2096.71,2229.584
833075.BJ,20240515,10.82,10.84,10.58,10.59,10.9,-0.31,-2.844,4003.32,4282.311
833075.BJ,20240514,11.13,11.17,10.87,10.9,11.06,-0.16,-1.4467,3902.22,4291.224
833075.BJ,20240513,11.01,11.15,10.8,11.06,11.09,-0.03,-0.2705,3237.2,3578.622
833075.BJ,20240510,11.19,11.19,10.93,11.09,11.13,-0.04,-0.3594,2383.45,2627.722
833075.BJ,20240509,10.97,11.17,10.85,11.13,10.87,0.26,2.3919,4588.1,5090.591
833075.BJ,20240508,11.11,11.22,10.85,10.87,11.13,-0.26,-2.336,4137.21,4556.306
833075.BJ,20240507,11.25,11.29,11.1,11.13,11.22,-0.09,-0.8021,2124.08,2368.309
833075.BJ,20240506,11.15,11.26,11.04,11.22,11.09,0.13,1.1722,4071.7,4532.987
833075.BJ,20240430,11.02,11.18,10.98,11.09,11.08,0.01,0.0903,3735.79,4147.641
833075.BJ,20240429,11.07,11.47,11.05,11.08,11.06,0.02,0.1808,8037.08,8996.97
833075.BJ,20240426,10.81,11.19,10.81,11.06,10.67,0.39,3.6551,9332.5,10270.816
833075.BJ,20240425,10.65,10.77,10.63,10.67,10.64,0.03,0.282,3679.72,3935.055
833075.BJ,20240424,10.54,10.65,10.53,10.64,10.65,-0.01,-0.0939,2900.28,3068.261
833075.BJ,20240423,10.5,10.88,10.38,10.65,10.47,0.18,1.7192,3781.14,3981.171
833075.BJ,20240422,10.5,10.53,10.36,10.47,10.5,-0.03,-0.2857,3470.22,3634.937
833075.BJ,20240419,10.7,10.74,10.4,10.5,10.7,-0.2,-1.8692,5212.45,5512.946
833075.BJ,20240418,10.65,10.78,10.4,10.7,10.65,0.05,0.4695,10701.15,11399.562
833075.BJ,20240417,10.29,10.65,10.09,10.65,10.06,0.59,5.8648,14088.7,14655.262
833075.BJ,20240416,10.26,10.34,9.93,10.06,10.43,-0.37,-3.5475,5473.54,5547.091
833075.BJ,20240415,10.3,10.43,10.11,10.43,10.28,0.15,1.4591,6548.5,6723.172
833075.BJ,20240412,10.23,10.42,10.04,10.28,10.26,0.02,0.1949,4271.99,4379.805
833075.BJ,20240411,10.31,10.54,10.16,10.26,10.25,0.01,0.0976,5428.84,5611.917
833075.BJ,20240410,10.0,10.47,9.87,10.25,10.04,0.21,2.0916,9911.64,10255.302
833075.BJ,20240409,9.91,10.18,9.75,10.04,9.82,0.22,2.2403,2938.29,2947.905
833075.BJ,20240408,10.0,10.01,9.76,9.82,10.0,-0.18,-1.8,3842.35,3797.857
833075.BJ,20240403,10.12,10.14,9.96,10.0,10.12,-0.12,-1.1858,4254.75,4265.536
833075.BJ,20240402,10.32,10.32,10.08,10.12,10.21,-0.09,-0.8815,3573.66,3621.857
833075.BJ,20240401,10.17,10.25,10.13,10.21,10.17,0.04,0.3933,3244.86,3305.033
833075.BJ,20240329,10.29,10.29,10.11,10.17,10.29,-0.12,-1.1662,3045.14,3098.049
833075.BJ,20240328,10.12,10.36,9.94,10.29,9.99,0.3,3.003,5670.34,5790.454
833075.BJ,20240327,10.17,10.47,9.92,9.99,10.07,-0.08,-0.7944,4759.19,4880.434
833075.BJ,20240326,10.3,10.33,9.92,10.07,10.3,-0.23,-2.233,4927.75,4967.737
833075.BJ,20240325,10.48,10.48,10.12,10.3,10.41,-0.11,-1.0567,4794.43,4950.43
833075.BJ,20240322,10.73,10.73,10.4,10.41,10.64,-0.23,-2.1617,3867.6,4070.903
833075.BJ,20240321,10.86,10.92,10.56,10.64,10.84,-0.2,-1.845,6024.78,6453.36
833075.BJ,20240320,10.77,10.94,10.7,10.84,10.8,0.04,0.3704,5479.55,5921.075
833075.BJ,20240319,11.0,11.28,10.77,10.8,10.92,-0.12,-1.0989,8804.15,9663.762
833075.BJ,20240318,10.62,10.99,10.55,10.92,10.74,0.18,1.676,9000.27,9732.65
833075.BJ,20240315,10.35,10.99,10.13,10.74,10.3,0.44,4.2718,12840.4,13743.524
833075.BJ,20240314,10.52,10.59,10.1,10.3,10.44,-0.14,-1.341,3785.09,3927.877
