ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
002947.SZ,20240607,30.67,30.67,29.42,29.93,30.33,-0.4,-1.3188,36634.3,109288.208
002947.SZ,20240606,31.1,31.89,30.2,30.33,31.0,-0.67,-2.1613,40673.82,125823.087
002947.SZ,20240605,31.3,31.48,30.62,31.0,31.24,-0.24,-0.7682,29069.81,90302.397
002947.SZ,20240604,31.6,31.71,30.4,31.24,31.71,-0.47,-1.4822,48413.36,149452.936
002947.SZ,20240603,31.88,32.51,31.38,31.71,32.02,-0.31,-0.9681,40935.9,130312.267
002947.SZ,20240531,31.31,32.88,31.31,32.02,31.2,0.82,2.6282,50371.2,162381.307
002947.SZ,20240530,30.9,31.9,30.52,31.2,30.91,0.29,0.9382,42966.4,135108.817
002947.SZ,20240529,30.11,31.49,29.89,30.91,30.46,0.45,1.4773,42414.16,130369.497
002947.SZ,20240528,30.31,30.8,30.28,30.46,30.76,-0.3,-0.9753,24049.1,73255.725
002947.SZ,20240527,30.48,30.89,29.83,30.76,30.7,0.06,0.1954,52725.86,159967.153
002947.SZ,20240524,30.82,32.74,30.37,30.7,30.94,-0.24,-0.7757,62736.85,197576.855
002947.SZ,20240523,31.23,31.8,30.81,30.94,31.39,-0.45,-1.4336,29492.93,92201.403
002947.SZ,20240522,31.19,31.62,30.87,31.39,31.35,0.04,0.1276,24790.0,77419.042
002947.SZ,20240521,30.86,31.68,30.71,31.35,30.94,0.41,1.3251,36722.95,114864.89
002947.SZ,20240520,31.3,31.38,30.39,30.94,31.08,-0.14,-0.4505,35515.69,109171.945
002947.SZ,20240517,30.83,31.29,27.96,31.08,31.03,0.05,0.1611,38862.4,119822.376
002947.SZ,20240516,32.1,32.49,30.8,31.03,32.08,-1.05,-3.2731,53238.32,167276.723
002947.SZ,20240515,31.88,33.0,31.66,32.08,31.86,0.22,0.6905,40330.45,130368.082
002947.SZ,20240514,31.8,33.28,31.4,31.86,31.82,0.04,0.1257,46803.5,150541.959
002947.SZ,20240513,31.96,32.85,31.57,31.82,31.66,0.16,0.5054,42173.51,135401.002
002947.SZ,20240510,32.14,32.23,31.1,31.66,32.18,-0.52,-1.6159,39877.61,126345.596
002947.SZ,20240509,32.29,32.67,31.97,32.18,32.43,-0.25,-0.7709,45271.99,145882.302
002947.SZ,20240508,33.48,33.59,32.82,32.93,33.8,-0.87,-2.574,38883.0,128809.534
002947.SZ,20240507,34.3,35.0,33.4,33.8,34.02,-0.22,-0.6467,42130.44,143777.726
002947.SZ,20240506,33.5,34.2,32.76,34.02,32.91,1.11,3.3728,57021.16,190864.794
002947.SZ,20240430,33.4,33.87,32.73,32.91,33.86,-0.95,-2.8057,44607.31,148052.702
002947.SZ,20240429,31.66,34.29,31.5,33.86,31.65,2.21,6.9826,94647.93,311054.266
002947.SZ,20240426,31.52,32.26,31.05,31.65,31.53,0.12,0.3806,78466.72,248491.957
002947.SZ,20240425,31.5,32.2,31.12,31.53,32.06,-0.53,-1.6532,51464.73,162735.985
002947.SZ,20240424,30.0,33.4,29.81,32.06,30.53,1.53,5.0115,121894.1,382023.425
002947.SZ,20240423,29.85,30.58,29.05,30.53,29.4,1.13,3.8435,86239.74,256966.033
