ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
833346.BJ,20240607,10.45,10.61,10.26,10.42,10.32,0.1,0.969,6464.75,6748.685
833346.BJ,20240606,10.95,10.98,10.15,10.32,10.84,-0.52,-4.797,12069.5,12634.058
833346.BJ,20240605,11.18,11.18,10.83,10.84,11.16,-0.32,-2.8674,5483.1,5997.277
833346.BJ,20240604,11.12,11.21,10.77,11.16,11.14,0.02,0.1795,11848.58,12981.93
833346.BJ,20240603,11.36,11.52,10.99,11.14,11.36,-0.22,-1.9366,13310.9,14909.379
833346.BJ,20240531,11.25,11.65,11.22,11.36,11.2,0.16,1.4286,12415.87,14199.114
833346.BJ,20240530,11.32,11.38,11.11,11.2,11.38,-0.18,-1.5817,10567.41,11836.457
833346.BJ,20240529,11.5,11.6,11.25,11.38,11.52,-0.14,-1.2153,14723.4,16766.986
833346.BJ,20240528,11.73,11.97,11.46,11.52,11.73,-0.21,-1.7903,17770.82,20784.663
833346.BJ,20240527,11.38,11.76,11.38,11.73,11.46,0.27,2.356,15558.79,17946.544
833346.BJ,20240524,12.0,12.06,11.45,11.46,12.25,-0.79,-6.449,32641.21,38105.41
833346.BJ,20240523,11.33,13.02,11.29,12.25,11.27,0.98,8.6957,58116.41,70714.039
833346.BJ,20240522,11.08,11.31,11.05,11.27,11.2,0.07,0.625,12377.34,13883.79
833346.BJ,20240521,11.35,11.57,11.15,11.2,11.46,-0.26,-2.2688,16534.83,18759.774
833346.BJ,20240520,11.7,11.84,11.36,11.46,11.91,-0.45,-3.7783,34926.64,40459.227
833346.BJ,20240517,11.8,12.24,11.53,11.91,11.55,0.36,3.1169,49757.41,59564.32
833346.BJ,20240516,10.9,12.36,10.9,11.55,10.85,0.7,6.4516,53589.39,63411.373
833346.BJ,20240515,10.87,11.18,10.78,10.85,11.03,-0.18,-1.6319,8894.72,9760.175
833346.BJ,20240514,10.91,11.2,10.89,11.03,10.96,0.07,0.6387,5591.98,6195.593
833346.BJ,20240513,11.19,11.23,10.93,10.96,11.31,-0.35,-3.0946,9316.46,10274.202
833346.BJ,20240510,11.42,11.57,11.18,11.31,11.62,-0.31,-2.6678,13524.95,15332.938
833346.BJ,20240509,11.24,11.78,11.18,11.62,11.2,0.42,3.75,16224.4,18663.803
833346.BJ,20240508,11.44,11.51,11.16,11.2,11.47,-0.27,-2.354,11968.63,13546.43
833346.BJ,20240507,11.61,11.79,11.41,11.47,11.69,-0.22,-1.882,10022.94,11568.602
833346.BJ,20240506,11.65,12.0,11.61,11.69,11.43,0.26,2.2747,10169.48,11925.018
833346.BJ,20240430,11.6,11.8,11.4,11.43,11.52,-0.09,-0.7813,10533.32,12141.788
833346.BJ,20240429,11.5,11.81,11.31,11.52,11.34,0.18,1.5873,19515.95,22451.091
833346.BJ,20240426,11.3,11.47,10.89,11.34,11.02,0.32,2.9038,18397.54,20619.567
833346.BJ,20240425,11.1,11.47,11.02,11.02,10.93,0.09,0.8234,16431.62,18553.607
833346.BJ,20240424,10.81,11.06,10.71,10.93,10.89,0.04,0.3673,9660.02,10524.522
833346.BJ,20240423,10.45,10.89,10.24,10.89,10.29,0.6,5.8309,10470.47,11071.761
833346.BJ,20240422,10.37,10.42,10.08,10.29,10.28,0.01,0.0973,5708.92,5866.636
833346.BJ,20240419,10.3,10.72,10.28,10.28,10.67,-0.39,-3.6551,12771.79,13283.763
833346.BJ,20240418,10.49,11.32,10.23,10.67,10.49,0.18,1.7159,21174.84,22981.793
833346.BJ,20240417,9.8,10.58,9.8,10.49,9.68,0.81,8.3678,13316.74,13600.983
833346.BJ,20240416,10.5,10.58,9.65,9.68,10.64,-0.96,-9.0226,14976.67,15021.075
833346.BJ,20240415,11.27,11.35,10.61,10.64,11.06,-0.42,-3.7975,18274.65,20007.805
833346.BJ,20240412,10.9,11.3,10.86,11.06,11.17,-0.11,-0.9848,18488.0,20290.943
833346.BJ,20240411,11.4,11.95,11.06,11.17,11.1,0.07,0.6306,20505.56,23564.038
833346.BJ,20240410,10.89,11.42,10.64,11.1,10.81,0.29,2.6827,17667.86,19707.001
833346.BJ,20240409,10.6,10.82,10.6,10.81,10.58,0.23,2.1739,5082.75,5441.606
833346.BJ,20240408,11.04,11.09,10.5,10.58,11.01,-0.43,-3.9055,11500.6,12323.156
833346.BJ,20240403,11.2,11.52,10.99,11.01,11.24,-0.23,-2.0463,12024.63,13405.882
